scenario,period,year_min,year_max,gcm,crop,crop_label,mode,mode_label,hazard,hazard_label,n_years,loss_pct,loss_million_tonnes,prod_nws_million_tonnes,expected_years
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,241.14691850679642,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,Irr,Irrigated,total,Total water stress,31,7.122562676942244,17.18275070220061,241.14691850679642,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,241.14691850679642,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.7944457053420106,40.452718939562956,1067.7564027823485,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,5.131763299204904,54.77709439361894,1067.7564027823485,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,1.907454063980997,20.42337721665202,1067.7564027823485,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,total,Total,dry,Drought stress,31,3.095894760531505,40.452718939562956,1308.9033212891445,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,total,Total,total,Total water stress,31,5.499048718016186,71.95984509581956,1308.9033212891445,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.5561925554130787,20.42337721665202,1308.9033212891445,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,126.07180566507134,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,Irr,Irrigated,total,Total water stress,31,9.49415478871935,11.981531398814527,126.07180566507134,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,126.07180566507134,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.626243498226203,15.45324358724546,425.8320978533242,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.784620801486505,20.38362450299009,425.8320978533242,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.5670279937250635,6.665474715823218,425.8320978533242,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,total,Total,dry,Drought stress,31,2.797949176936933,15.45324358724546,551.9039035183955,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,total,Total,total,Total water stress,31,5.861261006198212,32.36515590180462,551.9039035183955,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.2097823573683124,6.665474715823218,551.9039035183955,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.6879996145833,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.9654172452878194,3.401534039903322,85.6879996145833,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.6879996145833,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.7545662457830873,3.4091871923620647,122.60874777491877,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.321734367780376,11.460758160120886,122.60874777491877,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,8.883911091102288,10.93325835753633,122.60874777491877,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,total,Total,dry,Drought stress,31,1.6164121000066922,3.4091871923620647,208.29674738950203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,total,Total,total,Total water stress,31,7.10913711981894,14.862292200024209,208.29674738950203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,rice,Rice,total,Total,wet,Waterlogging stress,31,5.208234850437581,10.93325835753633,208.29674738950203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.608662871249203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,9.049176810872813,0.9630865797707536,10.608662871249203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.608662871249203,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.243026375309583,3.087498065531736,137.71321721816187,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.020470852387016,4.16367660148811,137.71321721816187,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.025447693265863,1.4158837739738652,137.71321721816187,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,total,Total,dry,Drought stress,31,2.0816430526375247,3.087498065531736,148.32188008941114,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,total,Total,total,Total water stress,31,3.454586870117186,5.126763181258863,148.32188008941114,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,soyb,Soybean,total,Total,wet,Waterlogging stress,31,0.9520458460885732,1.4158837739738652,148.32188008941114,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.778450355892577,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.462897600624848,0.8365986837120094,18.778450355892577,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.778450355892577,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.858485836611901,18.502790094423695,381.6023399359435,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.928214946330708,18.76903512901985,381.6023399359435,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.3697798480199841,1.4087603693186053,381.6023399359435,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,total,Total,dry,Drought stress,31,4.632009079506518,18.502790094423695,400.38079029183604,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,total,Total,total,Total water stress,31,4.907196562021643,19.605633812731863,400.38079029183604,31
ssp585,future_2070_2100,2070,2100,CNRM-CM6-1,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.352595402291133,1.4087603693186053,400.38079029183604,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,239.85082313272366,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.733861418884576,16.146655864585128,239.85082313272366,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,239.85082313272366,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.483956646332929,37.33495588565815,1070.3214380219306,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.926029598527539,52.811179622527604,1070.3214380219306,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,1.985486296634484,21.314299452987907,1070.3214380219306,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,total,Total,dry,Drought stress,31,2.846052301064868,37.33495588565815,1310.1722611546538,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,total,Total,total,Total water stress,31,5.25680448523821,68.95783548711273,1310.1722611546538,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.6219731050894652,21.314299452987907,1310.1722611546538,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.4129408164541,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.97708238160437,11.25715460830905,125.4129408164541,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.4129408164541,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.4076129541903417,14.548227507334826,426.67264861633873,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.695581095978352,20.045404351906424,426.67264861633873,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.6330582816666783,6.962485521297983,426.67264861633873,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,total,Total,dry,Drought stress,31,2.633092162152583,14.548227507334826,552.0855894327927,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,total,Total,total,Total water stress,31,5.667981103899543,31.30255896021547,552.0855894327927,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.262611051168859,6.962485521297983,552.0855894327927,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.16492116752309,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.768415749218433,3.212031955061262,85.16492116752309,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.16492116752309,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.60908745386251,3.2725701461275123,122.91489669748401,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,9.490437702277653,11.68220709429824,122.91489669748401,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,9.094849132844567,11.206477431956538,122.91489669748401,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,total,Total,dry,Drought stress,31,1.5390840728369555,3.2725701461275123,208.07981786500716,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,total,Total,total,Total water stress,31,7.12961135267551,14.894239049359502,208.07981786500716,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,rice,Rice,total,Total,wet,Waterlogging stress,31,5.343237210076974,11.206477431956538,208.07981786500716,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.524482300068364,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.450007824307862,0.8921877418070074,10.524482300068364,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.524482300068364,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.229842013707496,3.1046613368185616,138.15834979738827,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.1139340136897244,4.334312828967088,138.15834979738827,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1360685794553396,1.5730128071119738,138.15834979738827,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,total,Total,dry,Drought stress,31,2.072220278146762,3.1046613368185616,148.68283209745664,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,total,Total,total,Total water stress,31,3.4959483624575105,5.226500570774095,148.68283209745664,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.0555247093250646,1.5730128071119738,148.68283209745664,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.748478848678158,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.180242460318483,0.7852815594078109,18.748478848678158,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.748478848678158,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,4.2942711315839635,16.409496895377245,382.5755429107192,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.382985638968367,16.749255347355856,382.5755429107192,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.4108207281268209,1.5723236926214124,382.5755429107192,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,total,Total,dry,Drought stress,31,4.093659781465261,16.409496895377245,401.3240217593974,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,total,Total,total,Total water stress,31,4.373585079387163,17.53453690676367,401.3240217593974,31
ssp585,future_2070_2100,2070,2100,CNRM-ESM2-1,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.39167589240543177,1.5723236926214124,401.3240217593974,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,239.99492265961484,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.5246743954441095,15.658914863887414,239.99492265961484,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,239.99492265961484,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,3.336270158319885,35.840496119437766,1071.6266527139344,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,5.0732818116093386,54.555115137621286,1071.6266527139344,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.209433884244302,23.796555246832142,1071.6266527139344,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,total,Total,dry,Drought stress,31,2.725751285301809,35.840496119437766,1311.6215753735491,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,total,Total,total,Total water stress,31,5.337955442638726,70.21403000150869,1311.6215753735491,31
ssp585,future_2070_2100,2070,2100,CanESM5,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.805051614999693,23.796555246832142,1311.6215753735491,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.53718201972607,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.633461794931916,10.84421026879597,125.53718201972607,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.53718201972607,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.4900157095337847,14.922988470175078,427.5237525276509,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.9743341023829535,21.26170912381602,427.5237525276509,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.8950273896344658,8.092390982988867,427.5237525276509,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,total,Total,dry,Drought stress,31,2.697917860059446,14.922988470175078,553.0609345473769,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,total,Total,total,Total water stress,31,5.804803059391293,32.10591939261199,553.0609345473769,31
ssp585,future_2070_2100,2070,2100,CanESM5,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.4658570630870649,8.092390982988867,553.0609345473769,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.2189819775444,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.6718616340573647,3.126006308755782,85.2189819775444,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.2189819775444,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,2.2416226223872826,2.7874187483287276,124.76478122489102,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,10.69211973747396,13.538413390162026,124.76478122489102,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.190242571990645,12.92447226972192,124.76478122489102,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,total,Total,dry,Drought stress,31,1.3227902066779782,2.7874187483287276,209.98376320243545,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,total,Total,total,Total water stress,31,7.849965715854614,16.664419698917804,209.98376320243545,31
ssp585,future_2070_2100,2070,2100,CanESM5,rice,Rice,total,Total,wet,Waterlogging stress,31,6.048348140757738,12.92447226972192,209.98376320243545,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.546775352177853,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.712041427707158,0.9188554041708404,10.546775352177853,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.546775352177853,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,2.3111833053051654,3.179542581223467,137.5921201380988,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,3.1784386647465537,4.37421427632081,137.5921201380988,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.1226343372027185,1.5449432695764873,137.5921201380988,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,total,Total,dry,Drought stress,31,2.1458717085145804,3.179542581223467,148.13889549027664,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,total,Total,total,Total water stress,31,3.573450708429824,5.293069680491651,148.13889549027664,31
ssp585,future_2070_2100,2070,2100,CanESM5,soyb,Soybean,total,Total,wet,Waterlogging stress,31,1.042709942287769,1.5449432695764873,148.13889549027664,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,18.69198331016655,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,Irr,Irrigated,total,Total water stress,31,4.101502322263232,0.7698428821648222,18.69198331016655,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,18.69198331016655,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,nonIrr,Rainfed,dry,Drought stress,31,3.9085328752923405,14.950546319710492,381.74599882329346,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,nonIrr,Rainfed,total,Total water stress,31,4.02164683780686,15.380778347322432,381.74599882329346,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,nonIrr,Rainfed,wet,Waterlogging stress,31,0.32272839154943733,1.2347487245448707,381.74599882329346,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,total,Total,dry,Drought stress,31,3.724880725721324,14.950546319710492,400.4379821334598,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,total,Total,total,Total water stress,31,4.024504611242186,16.150621229487253,400.4379821334598,31
ssp585,future_2070_2100,2070,2100,CanESM5,whea,Wheat,total,Total,wet,Waterlogging stress,31,0.30756782617441564,1.2347487245448707,400.4379821334598,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,240.65640636316002,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,Irr,Irrigated,total,Total water stress,31,6.656587663366564,15.989449976315958,240.65640636316002,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,240.65640636316002,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,nonIrr,Rainfed,dry,Drought stress,31,2.8519462750067692,30.78988444473694,1078.4183584936393,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,nonIrr,Rainfed,total,Total water stress,31,4.722072232811034,51.05213489509453,1078.4183584936393,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,nonIrr,Rainfed,wet,Waterlogging stress,31,2.3859746226222316,25.849805188213754,1078.4183584936393,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,total,Total,dry,Drought stress,31,2.33182639347734,30.78988444473694,1319.0747648567992,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,total,Total,total,Total water stress,31,5.074556380730459,67.0415848714105,1319.0747648567992,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,all4,All four crops,total,Total,wet,Waterlogging stress,31,1.9507415754689132,25.849805188213754,1319.0747648567992,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,125.79845481225887,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,Irr,Irrigated,total,Total water stress,31,8.910675739997126,11.190680263564957,125.79845481225887,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,125.79845481225887,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,nonIrr,Rainfed,dry,Drought stress,31,3.174534915265334,13.616233510679034,428.6424473742163,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,nonIrr,Rainfed,total,Total water stress,31,4.643837580617535,19.91633769816607,428.6424473742163,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,nonIrr,Rainfed,wet,Waterlogging stress,31,1.9442273708307614,8.333606836524432,428.6424473742163,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,total,Total,dry,Drought stress,31,2.4542913134647515,13.616233510679034,554.4409021864751,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,total,Total,total,Total water stress,31,5.610375444536924,31.107017961731025,554.4409021864751,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,maiz,Maize,total,Total,wet,Waterlogging stress,31,1.5036897756657273,8.333606836524432,554.4409021864751,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,85.5839655856224,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,Irr,Irrigated,total,Total water stress,31,3.6887947336081335,3.147676795461168,85.5839655856224,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,85.5839655856224,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,nonIrr,Rainfed,dry,Drought stress,31,1.9456515989445644,2.5012191224328615,126.08823077818201,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,nonIrr,Rainfed,total,Total water stress,31,11.353635797733434,14.440324221089378,126.08823077818201,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,nonIrr,Rainfed,wet,Waterlogging stress,31,10.986406691225078,13.988630321309081,126.08823077818201,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,total,Total,dry,Drought stress,31,1.156490862844578,2.5012191224328615,211.67219636380443,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,total,Total,total,Total water stress,31,8.251455930243452,17.588001016550542,211.67219636380443,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,rice,Rice,total,Total,wet,Waterlogging stress,31,6.524257992836795,13.988630321309081,211.67219636380443,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,Irr,Irrigated,dry,Drought stress,31,0.0,0.0,10.52187901208731,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,Irr,Irrigated,total,Total water stress,31,8.340227711591748,0.8801952492435708,10.52187901208731,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,Irr,Irrigated,wet,Waterlogging stress,31,0.0,0.0,10.52187901208731,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,nonIrr,Rainfed,dry,Drought stress,31,1.8557901055706447,2.577973565866581,138.92629949386767,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,nonIrr,Rainfed,total,Total water stress,31,2.763978724853715,3.8477108124536996,138.92629949386767,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,nonIrr,Rainfed,wet,Waterlogging stress,31,1.2507193140585435,1.746432809442044,138.92629949386767,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,total,Total,dry,Drought stress,31,1.724447797434326,2.577973565866581,149.44817850595498,31
ssp585,future_2070_2100,2070,2100,EC-Earth3,soyb,Soybean,total,Total,total,Total water stress,31,3.1601659326989773,4.72790606169727,149.44817850595498,31
